id_destination,name,categories,description,address,type,estimated_price_euro,price_range,latitude,longitude
54ee0cc1-402d-42fc-a453-e5a7d5089247,Musée Vasa,"[""culture""]","Découvrez l'un des navires de guerre les mieux préservés du monde, le Vasa, qui coula en 1628","Galärvarvsvägen 14, 115 21 Stockholm",Musée,20.0,€€,59.3236,18.0776
54ee0cc1-402d-42fc-a453-e5a7d5089247,Palais de Drottningholm,"[""culture"", ""urbain""]","Visitons le magnifique château royal de Drottningholm, construit au 17e siècle, et inscrit au patrimoine mondial de l'UNESCO","Drottningholm, 134 50 Stockholm",Château,25.0,€€,59.9251,17.5766
54ee0cc1-402d-42fc-a453-e5a7d5089247,Parc de Rosendal,"[""nature""]","Ensoleillez-vous dans le magnifique jardin et parc de Rosendal, avec ses fleurs, arbres et étangs","Rosendalsvägen 20, 114 26 Stockholm",Parc,0.0,Gratuit,59.3412,18.0621
54ee0cc1-402d-42fc-a453-e5a7d5089247,Restaurant Mathias Dahlgren,"[""gastronomie""]","Délicieux repas à base de produits frais et de recettes traditionnelles suédoises, dans un cadre élégant","Nybrogatan 31, 114 41 Stockholm",Restaurant,50.0,€€€,59.3279,18.0762
54ee0cc1-402d-42fc-a453-e5a7d5089247,Musée National de la Sculpture,"[""culture""]",Profitez d'une grande collection d'œuvres de sculpture suédoises et internationales dans un bâtiment du 18e siècle,"Strandvägen 7-9, 115 53 Stockholm",Musée,15.0,€€,59.3268,18.0776
9226f6e6-02df-48b5-be28-c7d65ae84d5e,Musée national des beaux-arts de Taipei,"[""culture""]",Le Musée national des beaux-arts de Taipei est le plus grand musée d'art contemporain de Taïwan. Il propose une collection impressionnante d'œuvres d'art taïwanaise et internationale.,"No. 13, Section 1, Zhongshan North Road, Zhongshan District, Taipei City, Taïwan",Musée,0.0,Gratuit,25.0357,121.5372
9226f6e6-02df-48b5-be28-c7d65ae84d5e,La gare de Taipei,"[""urbain""]",La gare de Taipei est un monument important de la ville et une étape obligée pour les voyageurs. Cette gare fut construite en 1901 et abrite l'une des plus grandes galeries de l'Asie.,"No. 3, Beining Road, Zhongshan District, Taipei City, Taïwan",Monument,0.0,Gratuit,25.0302,121.5283
9226f6e6-02df-48b5-be28-c7d65ae84d5e,Le marché de night de Raohe,"[""vie nocturne"", ""gastronomie""]",Le marché de night de Raohe est un endroit incontournable pour découvrir la cuisine taïwanaise traditionnelle. Vous pouvez y trouver de délicieux plats locaux et même des friandises.,"No. 56, Section 2, Jhongshan North Road, Jhongshan District, Taipei City, Taïwan",Marché,10.0,€,25.0273,121.5437
9226f6e6-02df-48b5-be28-c7d65ae84d5e,Le parc de Yangmingshan,"[""nature""]","Le parc de Yangmingshan est un endroit de détente idéal pour les familles et les amoureux de la nature. Avec ses nombreuses pentes volcaniques et ses thermes, vous pourrez vous régaler en famille.","No. 18, Yangmingshan Road, Beitou District, Taipei City, Taïwan",Parc,5.0,€,24.9718,121.6435
9226f6e6-02df-48b5-be28-c7d65ae84d5e,Le restaurant Din Tai Fung,"[""gastronomie""]",Le restaurant Din Tai Fung est l'un des restaurants les plus connus de Taipei et même du monde entier ! Ce restaurateur est spécialisé dans les nouilles taïwanaises et propose également une sélection de plats locaux.,"No. 194, Section 2, Zhongshan East Road, Jhongshan District, Taipei City, Taïwan",Restaurant,15.0,€€,25.0273,121.5437
a81ab0eb-12ab-4dd4-97c6-cc74e1c0cbaa,Shibuya Crossing,"[""vie nocturne"", ""urbain""]",Découvrez le célèbre chemin de crossing de Tokyo qui attire des milliers de personnes chaque jour !,"Shibuya, Tokyo 150-0002, Japon",Emplacement public,0.0,Gris,35.6907,139.7024
a81ab0eb-12ab-4dd4-97c6-cc74e1c0cbaa,Musée national de Tokyo,"[""culture""]",Découvrez la collection d'art et d'histoire japonaise avec plus de 110 000 objets dans ce musée emblématique.,"13-9 Ueno Park, Taito, Tokyo 110-0007, Japon",Musée,20.0,€,35.6897,139.7664
a81ab0eb-12ab-4dd4-97c6-cc74e1c0cbaa,Tokyo Skytree,"[""urbain"", ""culture""]","Grâce à son sommet à 634 mètres d'altitude, vous aurez une vue imprenable sur la ville de Tokyo.","1-2-2 Oshiage, Sumo, Tokyo 131-0045, Japon",Monument,30.0,€€,35.6895,139.8104
a81ab0eb-12ab-4dd4-97c6-cc74e1c0cbaa,Parc Yoyogi,"[""nature"", ""urbain""]",Ces jardins japonais pittoresques à Tokyo sont parfaits pour se détendre et admirer la beauté de la nature en ville.,"2 Chome-1-13 Yoyogikamizonocho, Shibuya, Tokyo 151-0052, Japon",Parc,0.0,Gris,35.6918,139.6953
a81ab0eb-12ab-4dd4-97c6-cc74e1c0cbaa,Tonkatsu Maisen Aoyama Honten,"[""gastronomie""]","Découvrez le plat emblématique du japon, le tonkatsu, dans un des restaurants les plus recommandés de Tokyo.","2-14-3 Minami-Aoyama, Minato, Tokyo 107-0062, Japon",Restauration,40.0,€€€,35.6627,139.7031
46a4a4b9-6bf0-4461-9c58-f1961e60a1e9,Musée de Nouméa,"[""culture""]",Découvrez l'histoire de Nouméa à travers des expositions temporaires et permanentes.,"Boulevard Louis Bazeas, 98800 Nouméa, Nouvelle-Calédonie",musée,0.0, Gratuit,-22.2715,166.4259
46a4a4b9-6bf0-4461-9c58-f1961e60a1e9,Plage d'Ouen Toro,"[""nature"", ""plages""]","Découvrez la plage la plus populaire de Nouméa, avec ses eaux cristallines et son sable blanc.","Ouen Toro, 98800 Nouméa, Nouvelle-Calédonie",plage,0.0, Gratuit,-22.2431,166.4038
46a4a4b9-6bf0-4461-9c58-f1961e60a1e9,Restaurant du Grand Hôtel de Vila,"[""gastronomie""]",Découvrez la cuisine locale à travers des plats traditionnels et modernes.,"Boulevard de l'Impératrice, 98800 Nouméa, Nouvelle-Calédonie",restaurant,15.0,€,-22.2574,166.4291
46a4a4b9-6bf0-4461-9c58-f1961e60a1e9,Jardin botanique de Nouméa,"[""nature""]",Découvrez les plantes et les fleurs uniques de la Nouvelle-Calédonie.,"Boulevard Louis Bazeas, 98800 Nouméa, Nouvelle-Calédonie",jardin botanique,0.0, Gratuit,-22.2589,166.4282
46a4a4b9-6bf0-4461-9c58-f1961e60a1e9,Cathédrale de Nouméa,"[""culture""]",Découvrez la beauté de la cathédrale néoclassique de Nouméa.,"Place de la République, 98800 Nouméa, Nouvelle-Calédonie",cathédrale,0.0, Gratuit,-22.2574,166.4252
3945728c-0c92-4d4f-aef2-000b2e1a657f,Palazzo dei Normanni,"[""culture"", ""urbain""]","L'un des plus anciens palais normands d'Europe, où l'on trouve également la cathédrale majeure de Palerme.","Piazza Indipendenza, 1, 90133 Palermo PA, Italie",Palais,0.0,Gratuit,38.1139,13.3553
3945728c-0c92-4d4f-aef2-000b2e1a657f,Marché de la Vucciria,"[""gastronomie"", ""urbain""]","Un marché animé et coloré, offrant une variété de produits locaux et une atmosphère vibrante.","Via Alloro, 90133 Palermo PA, Italie",Marché,10.0,€,38.1178,13.3554
3945728c-0c92-4d4f-aef2-000b2e1a657f,Orangers du Giardino Inglese,"[""nature"", ""urbain""]","Un bel endroit pour se détendre et se promener au milieu des oranges, des oliviers et des autres plantes tropicales.","Piazza della Memoria, 90133 Palermo PA, Italie",Jardin,0.0,Gratuit,38.1123,13.3599
3945728c-0c92-4d4f-aef2-000b2e1a657f,Teatro Massimo,"[""culture"", ""urbain""]","Un magnifique théâtre opéra, célèbre pour ses performances et sa décoration imposante.","Piazza Gordano, 90133 Palermo PA, Italie",Théâtre,25.0,€€,38.1157,13.3575
3945728c-0c92-4d4f-aef2-000b2e1a657f,Antica Focacceria San Francesco,"[""gastronomie"", ""urbain""]","Un restaurant traditionnel palermitain, proposant des plats locaux et des boissons délicieux.","Via Bara all'Olivella, 90133 Palermo PA, Italie",Restaurant,15.0,€,38.1171,13.3577
33bfc52d-e48e-4738-be09-ddfa3cfb6603,Le Théâtre antique de Siracusa,"[""culture"", ""urbain""]","Découvrez l'un des plus anciens théâtres antiques du monde, datant du IVe siècle avant J.-C., où se jouaient des tragédies de Grecs.","Via San Tommaso 57, 96100 Siracusa, Italie",Théâtre,0.0,Gratuit,37.059444,15.293333
33bfc52d-e48e-4738-be09-ddfa3cfb6603,Le Mont Etna,"[""nature"", ""aventure""]","Monte le plus actif de l'Europe, offrant une expérience inoubliable de la randonnée, des excursions en 4x4 et du ski en hiver.","Catania, Italie",Montagne,50.0,€,37.738889,14.995556
33bfc52d-e48e-4738-be09-ddfa3cfb6603,La Villa Romana del Casale,"[""culture"", ""nature""]","Un complexe romain du IIIe siècle, célèbre pour ses magnifiques mosaïques, dont la célèbre Scène des Chariots.","Località Casale, 97010 Piazza Armerina, Enna, Italie",Villa Romaine,10.0,€€,37.093611,14.351389
33bfc52d-e48e-4738-be09-ddfa3cfb6603,La Cattedrale di Messina,"[""culture"", ""urbain""]","Un magnifique exemple de style gothique, avec des arcs-boutants et des vitraux exceptionnels, datant du XIIe siècle.","Piazza Duomo, 98122 Messina ME, Italie",Cathédrale,0.0,Gratuit,38.196944,15.578056
33bfc52d-e48e-4738-be09-ddfa3cfb6603,La Villa Bellomo,"[""culture"", ""gastronomie""]","Un bel exemple d'architecture baroque, avec un jardin remarquable, offrant des dégustations de vins et d'alcools siciliens.","Via dei Mille, 24, 96100 Siracusa, Italie",Villa,20.0,€€,37.584444,15.058056
84861e0c-6b58-4b8f-a16e-ca371a9c01cd,Musée archéologique royal de Jordanie,"[""culture""]","Découvrez l'histoire et les artefacts de la Jordanie, de l'Égypte antique à l'âge des métaux.","Université de Jordanie, Al-Hussein Bin Talal, Jordanie",Musée,5.0,€,31.954,35.913
84861e0c-6b58-4b8f-a16e-ca371a9c01cd,Djebel Al-Qala'a,"[""culture""]","Gravir le mont Qala'a, un ancien forteresse qui offre une vue imprenable sur Amman.","Djebel Al-Qala'a, Amman, Jordanie",Monument,0.0, Gratuit,31.964,35.922
84861e0c-6b58-4b8f-a16e-ca371a9c01cd,Marché de la Souk Jara,"[""vie nocturne"", ""gastronomie""]","Découvrez des magasins de souvenirs, des restaurants et des cafés dans cet ancien souk.","Souk Jara, Amman, Jordanie",Marché,10.0,€€,31.948,35.924
84861e0c-6b58-4b8f-a16e-ca371a9c01cd,Parc de la ville d'Amman,"[""nature""]","Découvrez des fontaines, des jardins et des zones de jeux pour les enfants dans ce parc.","Parc de la ville d'Amman, Amman, Jordanie",Parc,15.0,€€€,31.955,35.918
84861e0c-6b58-4b8f-a16e-ca371a9c01cd,Restaurant Al-Quds,"[""gastronomie""]",Goûtez à la cuisine locale et internationale dans cet restaurant familial.,"Restaurant Al-Quds, Amman, Jordanie",Restaurant,12.0,€€,31.947,35.925
4a16fb5b-86c8-483f-a0a2-d4b5619efd0e,Musée national de Kenye,"[""culture""]",Découvrez l'histoire et la culture du Kenya à travers une collection exceptionnelle d'objets et d'artefacts.,"Jackson Kipkech Maina Museum Lane, Nairobi",Musée,0.0,Gratuit,-1.286111,36.824722
4a16fb5b-86c8-483f-a0a2-d4b5619efd0e,Jardin botanique de Nairobi,"[""nature""]","Un oasis de verdure au cœur de la ville, avec plus de 400 espèces de plantes et un lac artificiel.","Kirichwa Road, Nairobi",Jardin botanique,0.0,Gratuit,-1.294444,36.822778
4a16fb5b-86c8-483f-a0a2-d4b5619efd0e,Marché des artisans de Nairobi,"[""gastronomie"", ""vie nocturne""]","Découvrez les artisans locaux et leurs créations uniques, ainsi que les spécialités culinaires du Kenya.","Mfangano Street, Nairobi",Marché des artisans,5.0,€,-1.286667,36.823889
4a16fb5b-86c8-483f-a0a2-d4b5619efd0e,Zoo de Nairobi,"[""nature""]","Un parc zoologique avec une grande variété d'animaux, y compris les fameux gorilles de la savane.","Elgon Road, Nairobi",Zoo,10.0,€,-1.287778,36.823056
4a16fb5b-86c8-483f-a0a2-d4b5619efd0e,Restaurant Tamambo,"[""gastronomie""]","Un restaurant servant de la cuisine créole et locale, avec une vue imprenable sur la ville.","Woodvale Grove, Nairobi",Restaurant,20.0,€€,-1.288333,36.823056
426c4735-6fab-4da6-9c81-6307beb32236,Musée des Bateaux de Casco Viejo,"[""culture"", ""urbain""]",Découvrez l'histoire maritime de Panama à travers les bateaux anciens exposés dans ce musée situé dans le quartier historique de Casco Viejo.,"Avenida B, Calle 5, Casco Viejo, Ciudad de Panamá",Musée,8.0,€,8.9755,-79.5333
426c4735-6fab-4da6-9c81-6307beb32236,Parc Naturaleza Metropolitan Park,"[""nature""]",Profitez de la nature et de la faune dans ce parc urbain de 280 hectares situé à proximité de la ville.,"Carretera Marcos A. Gelabert, Ciudad de Panamá",Parc,0.0,Gratuit,8.9647,-79.5282
426c4735-6fab-4da6-9c81-6307beb32236,Cathédrale Métropolitaine de Panama,"[""culture"", ""urbain""]","Découvrez cette magnifique cathédrale gothique de style français, considérée comme l'une des plus belles du monde.","Calle 26, Avenida B, Casco Viejo, Ciudad de Panamá",Cathédrale,5.0,€,8.9706,-79.5289
426c4735-6fab-4da6-9c81-6307beb32236,Café Viejo de Panama,"[""gastronomie"", ""vie nocturne""]",Découvrez la cuisine panaméenne traditionnelle dans cet ancien café situé dans le quartier historique de Casco Viejo.,"Calle 5, Avenida B, Casco Viejo, Ciudad de Panamá",Restaurant,15.0,€,8.9763,-79.5338
426c4735-6fab-4da6-9c81-6307beb32236,Aéroclub de Panama,"[""aventure""]",Découvrez le monde de l'aviation avec un vol en avion biplace ou un atterrissage en hélicoptère.,"Aviador Miguel A. Núñez International Airport, Ciudad de Panamá",Aéroclub,100.0,€€,8.9694,-79.5333
900f7bad-dc7e-4017-a6a9-16e3211d110b,Château Azuchi,"[""culture""]","Visitez le château d'Azuchi, ancienne résidence de Oda Nobunaga, et découvrez ses trésors architecturaux et historiques.","1-24-3 Azuchimotomachi, Higashi-ku, Nagoya, Préfecture d'Aichi 451-0942",Monument,0.0,Gratuit,35.224722,136.866667
900f7bad-dc7e-4017-a6a9-16e3211d110b,Musée d'Art Toyota,"[""culture""]",Découvrez une collection impressionnante d'art contemporain et moderniste dans ce musée situé au cœur de Nagoya.,"1-1 Higashinakajima, Higashi-ku, Nagoya, Préfecture d'Aichi 461-8053",Musée,6.0,€,35.191667,136.983056
900f7bad-dc7e-4017-a6a9-16e3211d110b,Parc Central de Nagoya,"[""nature""]","Trouvez un refuge urbain au sein de ce parc verdoyant, où vous pourrez vous détendre et apprécier les jardins et les étangs.","1-1 Shinsakaecho, Nakamura-ku, Nagoya, Préfecture d'Aichi 453-8011",Parc,0.0,Gratuit,35.183333,136.933333
900f7bad-dc7e-4017-a6a9-16e3211d110b,Restaurant Kappo Hachiman,"[""gastronomie""]","Découvrez les saveurs de la cuisine japonaise à ce restaurant traditionnel, où vous pourrez savourer des plats raffinés et des vins authentiques.","3-24-15 Sakae, Naka-ku, Nagoya, Préfecture d'Aichi 460-0008",Restaurant,30.0,€€,35.1851045,136.8998438
900f7bad-dc7e-4017-a6a9-16e3211d110b,Musée Toyota Commemorative Technology,"[""culture""]","Plongez dans l'histoire de l'industrie automobile japonaise au sein de ce musée, où vous pourrez découvrir des trésors technologiques et historiques.","1-22 Higashi-nakajima 4-chome, Higashi-ku, Nagoya, Préfecture d'Aichi 461-8053",Musée,6.0,€,35.166667,136.95
03c5ff46-5be3-423a-a2e1-f0ede04ca279,Daimyo Street,"[""urbain"", ""culture""]","Découvrez la vie des daimyos, les seigneurs féodaux japonais, dans cet imposant quartier historique de Fukuoka.","Chūō-ku, Fukuoka-shi, Préfecture de Fukuoka 810-0041",Quartier historique,0.0,Gratuit,33.5853,130.4123
03c5ff46-5be3-423a-a2e1-f0ede04ca279,Musée national de Dazaifu,"[""culture""]","Explorez l'histoire et la culture japonaises à travers une collection de plus de 10 000 objets, y compris des peintures, des sculptures et des artefacts archéologiques.","4-26-1 Dazaifu, Dazaifu-shi, Préfecture de Fukuoka 818-0195",Musée,10.0,€,33.4447,130.5289
03c5ff46-5be3-423a-a2e1-f0ede04ca279,Plage de Fukuoka,"[""nature""]","Profitez de la belle plage de sable blanc de Fukuoka et de ses vagues calmes, idéale pour les familles et les amateurs de sports nautiques.","Kurume-dori, Chūō-ku, Fukuoka-shi, Préfecture de Fukuoka 810-0041",Plage,0.0,Gratuit,33.6069,130.2038
03c5ff46-5be3-423a-a2e1-f0ede04ca279,Restaurants de tonkotsu ramen à Fukuoka,"[""gastronomie"", ""vie nocturne""]",Dégustez le meilleur tonkotsu ramen de Fukuoka dans l'un des nombreux restaurants spécialisés de la ville.,"Daimyo-cho, Chūō-ku, Fukuoka-shi, Préfecture de Fukuoka 810-0041",Restaurant,15.0,€€,33.5884,130.4019
03c5ff46-5be3-423a-a2e1-f0ede04ca279,Parc de Maizuru,"[""nature"", ""urbain""]","Échappez à la ville et explorez le parc de Maizuru, un beau parc public avec des jardins, des fontaines et des vues imprenables sur la ville.","1-1 Maizuru-dori, Chūō-ku, Fukuoka-shi, Préfecture de Fukuoka 810-0041",Parc,0.0,Gratuit,33.5946,130.3993
74275da0-d33c-4624-b50f-f3d254eaf9a8,National Museum of Lesotho,"[""culture"", ""bien-être""]","Découvrez l'histoire et la culture du Lesotho dans ce musée national, abritant des artefacts et des récits sur la vie du peuple sotho.","Kamoro, Maseru, Lesotho",Musée,5.0,€,-29.3009,27.4827
74275da0-d33c-4624-b50f-f3d254eaf9a8,Matlhokomela Monument,"[""urbain""]","Visitez ce monument historique érigé pour commémorer la guerre du Basotho contre les forces britanniques, offrant des vues imprenables sur Maseru.","Maseru, Lesotho",Monument,0.0,Gratuit,-29.3147,27.4914
74275da0-d33c-4624-b50f-f3d254eaf9a8,Maseru River Walk,"[""nature"", ""urbain""]",Admirez la beauté de la rivière Caledon et les paysages environnants tout en suivant ce chemin de randonnée pittoresque à travers la ville.,"Maseru, Lesotho",Parc,0.0,Gratuit,-29.3048,27.4742
74275da0-d33c-4624-b50f-f3d254eaf9a8,Café Culture Centre,"[""gastronomie"", ""vie nocturne""]","Découvrez la scène cafés de Maseru et goûtez à la bonne nourriture et les boissons locales, tout en profitant de la vue agréable sur la ville.","Maseru, Lesotho",Café,10.0,€,-29.3062,27.4865
74275da0-d33c-4624-b50f-f3d254eaf9a8,Sehlabathebe National Park,"[""nature"", ""aventure""]","Explorez les paysages ruraux et les montagnes isolées du Lesotho dans ce parc national, offrant des randonnées et des vues imprenables.","Qacha's Nek District, Lesotho",Parc national,20.0,€€,-29.3303,27.5018
59358844-732e-44cc-8fc8-fd7266474a8f,Palais National de Chapultepec,"[""culture"", ""urbain""]",Le Palais National de Chapultepec est un musée qui abrite un large éventail d'objets d'art et d'artefacts de la civilisation mexicaine. Son parc historique est également célèbre pour ses jardins magnifiques et ses monuments.,"Paseo de la Reforma 11, Miguel Hidalgo, 11560 Ciudad de México, CDMX",Musée,0.0,Gratuit,19.4115,-99.1665
59358844-732e-44cc-8fc8-fd7266474a8f,Jardin des Escultures Chapultepec,"[""nature"", ""urbain""]",Le Jardin des Escultures Chapultepec est un parc public verdoyant situé dans la couronne du Palais National de Chapultepec. Il offre un cadre paisible et récréatif pour les visiteurs et les habitants.,"Paseo de la Reforma 11, Miguel Hidalgo, 11560 Ciudad de México, CDMX",Parc,0.0,Gratuit,19.4109,-99.1657
59358844-732e-44cc-8fc8-fd7266474a8f,Cathédrale Métropolitaine de Mexico,"[""culture"", ""urbain""]",La Cathédrale Métropolitaine de Mexico est un lieu de culte catholique qui abrite un ensemble de trois églises construites au fil des siècles. Elle est célèbre pour ses arcades géantes et ses statues imposantes.,"Catedral Metropolitana, Avenida Hidalgo 45, Cuauhtémoc, 06000 Ciudad de México, CDMX",Cathédrale,0.0,Gratuit,19.4333,-99.1333
